Time,QuatW,QuatX,QuatY,QuatZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatW2,QuatX2,QuatY2,QuatZ2,AccX2,AccY2,AccZ2,GyroX2,GyroY2,GyroZ2
35437,0.37,-0.72,-0.46,-0.36,8.95,-2.50,-1.00,-0.88,-1.94,-0.11,0.40,-0.56,-0.58,-0.43,9.13,0.36,-1.52,-0.53,-0.97,0.30
35457,0.37,-0.72,-0.46,-0.36,8.95,-2.50,-1.00,-0.80,-2.51,-0.04,0.40,-0.56,-0.58,-0.43,8.75,0.02,0.66,-0.53,-0.97,0.30
35477,0.35,-0.74,-0.47,-0.34,8.95,-2.50,-1.00,-0.80,-2.51,-0.04,0.39,-0.58,-0.60,-0.40,8.75,0.02,0.66,-0.53,-0.97,0.30
35497,0.35,-0.74,-0.47,-0.34,9.95,-2.73,0.68,-0.80,-2.51,-0.04,0.39,-0.58,-0.60,-0.40,10.00,0.94,-0.33,-0.53,-0.97,0.30
35517,0.33,-0.75,-0.46,-0.35,9.95,-2.73,0.68,-0.80,-2.51,-0.04,0.36,-0.60,-0.61,-0.37,10.00,0.94,-0.33,-0.53,-0.97,0.30
35537,0.33,-0.75,-0.46,-0.35,9.95,-2.73,0.68,-1.29,-0.36,0.18,0.36,-0.60,-0.61,-0.37,10.50,1.36,-0.06,-0.53,-0.97,0.30
35557,0.31,-0.75,-0.44,-0.38,9.95,-2.73,0.68,-1.29,-0.36,0.18,0.33,-0.62,-0.63,-0.34,10.50,1.36,-0.06,-0.53,-0.97,0.30
35577,0.31,-0.75,-0.44,-0.38,9.95,-2.73,0.68,-1.76,1.61,0.14,0.33,-0.62,-0.63,-0.34,14.49,2.47,-0.52,-0.53,-0.97,0.30
35597,0.32,-0.74,-0.42,-0.42,9.95,-2.73,0.68,-1.76,1.61,0.14,0.31,-0.64,-0.63,-0.31,14.49,2.47,-0.52,-0.53,-0.97,0.30
35617,0.32,-0.74,-0.42,-0.42,9.95,-2.73,0.68,-0.43,2.11,-0.36,0.31,-0.64,-0.63,-0.31,18.70,4.50,2.35,-0.53,-0.97,0.30
35637,0.33,-0.71,-0.41,-0.47,9.95,-2.73,0.68,-0.43,2.11,-0.36,0.20,-0.70,-0.63,-0.27,18.70,4.50,2.35,-0.53,-0.97,0.30
35657,0.33,-0.71,-0.41,-0.47,9.95,-2.73,0.68,-0.71,3.01,-0.61,0.20,-0.70,-0.63,-0.27,17.70,3.28,2.31,-0.53,-0.97,0.30
35677,0.35,-0.69,-0.38,-0.50,9.95,-2.73,0.68,-0.71,3.01,-0.61,0.17,-0.71,-0.64,-0.25,17.70,3.28,2.31,-0.53,-0.97,0.30
35697,0.35,-0.69,-0.38,-0.50,14.28,-3.64,-8.86,-0.71,3.01,-0.61,0.17,-0.71,-0.64,-0.25,16.18,-5.27,-9.83,-0.53,-0.97,0.30
35717,0.40,-0.66,-0.36,-0.53,14.28,-3.64,-8.86,-0.71,3.01,-0.61,0.16,-0.72,-0.64,-0.23,16.18,-5.27,-9.83,-0.53,-0.97,0.30
35737,0.40,-0.66,-0.36,-0.53,14.28,-3.64,-8.86,1.47,3.25,0.77,0.16,-0.72,-0.64,-0.23,6.37,-0.63,-5.96,-0.53,-0.97,0.30
35757,0.44,-0.63,-0.33,-0.56,14.28,-3.64,-8.86,1.47,3.25,0.77,0.20,-0.71,-0.63,-0.24,6.37,-0.63,-5.96,-0.53,-0.97,0.30
35777,0.44,-0.63,-0.33,-0.56,11.67,-0.54,-6.94,1.47,3.25,0.77,0.20,-0.71,-0.63,-0.24,3.61,-1.51,-4.09,-0.53,-0.97,0.30
35797,0.47,-0.60,-0.31,-0.57,11.67,-0.54,-6.94,1.47,3.25,0.77,0.25,-0.69,-0.61,-0.29,3.61,-1.51,-4.09,-0.53,-0.97,0.30
35817,0.47,-0.60,-0.31,-0.57,11.67,-0.54,-6.94,0.75,2.19,0.75,0.25,-0.69,-0.61,-0.29,2.77,2.09,-4.09,-0.53,-0.97,0.30
35837,0.50,-0.57,-0.30,-0.58,11.67,-0.54,-6.94,0.75,2.19,0.75,0.28,-0.68,-0.60,-0.32,2.77,2.09,-4.09,-0.53,-0.97,0.30
35857,0.50,-0.57,-0.30,-0.58,11.67,-0.54,-6.94,1.28,1.41,0.84,0.28,-0.68,-0.60,-0.32,4.68,2.28,-5.00,-0.53,-0.97,0.30
35877,0.52,-0.56,-0.31,-0.57,11.67,-0.54,-6.94,1.28,1.41,0.84,0.33,-0.63,-0.57,-0.40,4.68,2.28,-5.00,-0.53,-0.97,0.30
35897,0.52,-0.56,-0.31,-0.57,2.44,-0.89,-6.67,1.28,1.41,0.84,0.33,-0.63,-0.57,-0.40,5.63,1.78,-5.50,-0.53,-0.97,0.30
35917,0.53,-0.55,-0.33,-0.55,2.44,-0.89,-6.67,1.28,1.41,0.84,0.38,-0.57,-0.54,-0.48,5.63,1.78,-5.50,-0.53,-0.97,0.30
35937,0.53,-0.55,-0.33,-0.55,2.44,-0.89,-6.67,1.17,-0.94,0.04,0.38,-0.57,-0.54,-0.48,13.14,2.82,-9.83,-0.53,-0.97,0.30
35957,0.54,-0.54,-0.34,-0.54,2.44,-0.89,-6.67,1.17,-0.94,0.04,0.42,-0.52,-0.48,-0.57,13.14,2.82,-9.83,-0.53,-0.97,0.30
35977,0.54,-0.54,-0.34,-0.54,2.44,-0.89,-6.67,0.81,-0.08,0.07,0.42,-0.52,-0.48,-0.57,11.46,-2.78,-7.80,-0.53,-0.97,0.30
35997,0.56,-0.53,-0.33,-0.54,2.44,-0.89,-6.67,0.81,-0.08,0.07,0.45,-0.46,-0.44,-0.63,11.46,-2.78,-7.80,-0.53,-0.97,0.30
36017,0.56,-0.53,-0.33,-0.54,2.44,-0.89,-6.67,0.69,0.71,0.65,0.45,-0.46,-0.44,-0.63,11.46,-2.78,-7.80,-0.26,4.58,-0.58
36037,0.57,-0.54,-0.34,-0.53,2.44,-0.89,-6.67,0.69,0.71,0.65,0.47,-0.44,-0.43,-0.64,11.46,-2.78,-7.80,-0.26,4.58,-0.58
36057,0.57,-0.54,-0.34,-0.53,2.44,-0.89,-6.67,0.26,-0.79,0.29,0.47,-0.44,-0.43,-0.64,3.49,-0.59,-7.91,-0.26,4.58,-0.58
36077,0.57,-0.53,-0.33,-0.53,2.44,-0.89,-6.67,0.26,-0.79,0.29,0.47,-0.45,-0.45,-0.62,3.49,-0.59,-7.91,-0.26,4.58,-0.58
36097,0.57,-0.53,-0.33,-0.53,2.44,-0.89,-6.67,-0.04,0.61,0.14,0.47,-0.45,-0.45,-0.62,13.30,11.09,4.46,-0.26,4.58,-0.58
36117,0.57,-0.54,-0.33,-0.53,2.44,-0.89,-6.67,-0.04,0.61,0.14,0.48,-0.44,-0.52,-0.55,13.30,11.09,4.46,-0.26,4.58,-0.58
36137,0.57,-0.54,-0.33,-0.53,2.44,-0.89,-6.67,0.06,-0.04,-0.29,0.48,-0.44,-0.52,-0.55,13.30,11.09,4.46,2.07,-2.33,0.52
36157,0.55,-0.56,-0.35,-0.52,2.44,-0.89,-6.67,0.06,-0.04,-0.29,0.48,-0.45,-0.53,-0.53,13.30,11.09,4.46,2.07,-2.33,0.52
36177,0.55,-0.56,-0.35,-0.52,2.78,2.87,-9.39,0.06,-0.04,-0.29,0.48,-0.45,-0.53,-0.53,7.71,-1.63,-5.62,2.07,-2.33,0.52
36197,0.54,-0.57,-0.34,-0.51,2.78,2.87,-9.39,0.06,-0.04,-0.29,0.47,-0.47,-0.55,-0.50,7.71,-1.63,-5.62,2.07,-2.33,0.52
36217,0.54,-0.57,-0.34,-0.51,2.78,2.87,-9.39,-0.82,-1.24,0.62,0.47,-0.47,-0.55,-0.50,11.80,1.55,-4.85,2.07,-2.33,0.52
36237,0.53,-0.59,-0.36,-0.50,2.78,2.87,-9.39,-0.82,-1.24,0.62,0.46,-0.49,-0.56,-0.48,11.80,1.55,-4.85,2.07,-2.33,0.52
36257,0.53,-0.59,-0.36,-0.50,9.33,-1.88,-1.92,-0.82,-1.24,0.62,0.46,-0.49,-0.56,-0.48,9.24,-0.52,-3.36,2.07,-2.33,0.52
36277,0.51,-0.60,-0.38,-0.48,9.33,-1.88,-1.92,-0.82,-1.24,0.62,0.46,-0.50,-0.57,-0.47,9.24,-0.52,-3.36,2.07,-2.33,0.52
36297,0.51,-0.60,-0.38,-0.48,9.33,-1.88,-1.92,-0.25,-1.69,-0.34,0.46,-0.50,-0.57,-0.47,9.93,0.02,-3.01,2.07,-2.33,0.52
36317,0.49,-0.62,-0.39,-0.46,9.33,-1.88,-1.92,-0.25,-1.69,-0.34,0.45,-0.51,-0.57,-0.46,9.93,0.02,-3.01,2.07,-2.33,0.52
36337,0.49,-0.62,-0.39,-0.46,9.33,-1.88,-1.92,-0.52,-1.85,-0.26,0.45,-0.51,-0.57,-0.46,9.85,0.21,-2.59,2.07,-2.33,0.52
36357,0.47,-0.65,-0.41,-0.45,9.33,-1.88,-1.92,-0.52,-1.85,-0.26,0.44,-0.52,-0.57,-0.46,9.85,0.21,-2.59,2.07,-2.33,0.52
36377,0.47,-0.65,-0.41,-0.45,8.84,-2.07,-1.69,-0.52,-1.85,-0.26,0.44,-0.52,-0.57,-0.46,9.39,0.02,-1.06,2.07,-2.33,0.52
36397,0.44,-0.67,-0.42,-0.43,8.84,-2.07,-1.69,-0.52,-1.85,-0.26,0.43,-0.53,-0.57,-0.46,9.39,0.02,-1.06,2.07,-2.33,0.52
36417,0.44,-0.67,-0.42,-0.43,8.84,-2.07,-1.69,-0.61,-1.97,-0.19,0.43,-0.53,-0.57,-0.46,9.39,0.02,-1.06,-0.42,-0.74,0.09
36437,0.40,-0.69,-0.44,-0.41,8.84,-2.07,-1.69,-0.61,-1.97,-0.19,0.41,-0.55,-0.57,-0.45,9.39,0.02,-1.06,-0.42,-0.74,0.09
36457,0.40,-0.69,-0.44,-0.41,8.84,-2.07,-1.69,-1.16,-2.35,-0.09,0.41,-0.55,-0.57,-0.45,8.89,0.36,-1.52,-0.42,-0.74,0.09
36477,0.37,-0.72,-0.45,-0.38,8.84,-2.07,-1.69,-1.16,-2.35,-0.09,0.40,-0.56,-0.57,-0.45,8.89,0.36,-1.52,-0.42,-0.74,0.09
36497,0.37,-0.72,-0.45,-0.38,8.84,-2.07,-1.69,-0.85,-2.32,-0.08,0.40,-0.56,-0.57,-0.45,9.23,0.48,-0.02,-0.42,-0.74,0.09
36517,0.34,-0.73,-0.45,-0.37,8.84,-2.07,-1.69,-0.85,-2.32,-0.08,0.38,-0.57,-0.58,-0.43,9.23,0.48,-0.02,-0.42,-0.74,0.09
36537,0.34,-0.73,-0.45,-0.37,8.84,-2.07,-1.69,-0.91,-1.22,-0.07,0.38,-0.57,-0.58,-0.43,9.51,0.55,0.05,-0.42,-0.74,0.09
36557,0.32,-0.75,-0.44,-0.38,8.84,-2.07,-1.69,-0.91,-1.22,-0.07,0.36,-0.59,-0.59,-0.41,9.51,0.55,0.05,-0.42,-0.74,0.09
36577,0.32,-0.75,-0.44,-0.38,8.84,-2.07,-1.69,-1.61,-0.30,0.27,0.36,-0.59,-0.59,-0.41,11.08,1.55,-1.02,-0.42,-0.74,0.09
36597,0.31,-0.75,-0.42,-0.41,8.84,-2.07,-1.69,-1.61,-0.30,0.27,0.33,-0.61,-0.61,-0.38,11.08,1.55,-1.02,-0.42,-0.74,0.09
36617,0.31,-0.75,-0.42,-0.41,13.13,-3.64,1.26,-1.61,-0.30,0.27,0.33,-0.61,-0.61,-0.38,12.88,1.93,-1.48,-0.42,-0.74,0.09
36637,0.31,-0.74,-0.41,-0.44,13.13,-3.64,1.26,-1.61,-0.30,0.27,0.30,-0.64,-0.62,-0.34,12.88,1.93,-1.48,-0.42,-0.74,0.09
36657,0.31,-0.74,-0.41,-0.44,13.13,-3.64,1.26,-0.35,1.74,-0.51,0.30,-0.64,-0.62,-0.34,17.17,6.34,3.19,-0.42,-0.74,0.09
36677,0.31,-0.72,-0.39,-0.48,13.13,-3.64,1.26,-0.35,1.74,-0.51,0.25,-0.68,-0.62,-0.30,17.17,6.34,3.19,-0.42,-0.74,0.09
36697,0.31,-0.72,-0.39,-0.48,19.37,-5.02,9.11,-0.35,1.74,-0.51,0.25,-0.68,-0.62,-0.30,20.27,9.18,6.11,-0.42,-0.74,0.09
36717,0.33,-0.69,-0.37,-0.52,19.37,-5.02,9.11,-0.35,1.74,-0.51,0.18,-0.71,-0.63,-0.27,20.27,9.18,6.11,-0.42,-0.74,0.09
36737,0.33,-0.69,-0.37,-0.52,11.78,-3.53,-7.05,-0.35,1.74,-0.51,0.18,-0.71,-0.63,-0.27,14.11,-8.25,-13.93,-0.42,-0.74,0.09
36757,0.37,-0.66,-0.35,-0.54,11.78,-3.53,-7.05,-0.35,1.74,-0.51,0.16,-0.72,-0.63,-0.24,14.11,-8.25,-13.93,-0.42,-0.74,0.09
36777,0.37,-0.66,-0.35,-0.54,11.78,-3.53,-7.05,1.38,2.81,1.00,0.16,-0.72,-0.63,-0.24,8.09,-2.82,-7.07,-0.42,-0.74,0.09
36797,0.41,-0.63,-0.33,-0.57,11.78,-3.53,-7.05,1.38,2.81,1.00,0.17,-0.73,-0.62,-0.24,8.09,-2.82,-7.07,-0.42,-0.74,0.09
36817,0.41,-0.63,-0.33,-0.57,11.78,-3.53,-7.05,0.65,2.88,0.79,0.17,-0.73,-0.62,-0.24,4.76,-1.74,-4.47,-0.42,-0.74,0.09
36837,0.44,-0.60,-0.31,-0.59,11.78,-3.53,-7.05,0.65,2.88,0.79,0.21,-0.72,-0.61,-0.26,4.76,-1.74,-4.47,-0.42,-0.74,0.09
36857,0.44,-0.60,-0.31,-0.59,7.95,-1.31,-5.45,0.65,2.88,0.79,0.21,-0.72,-0.61,-0.26,4.76,-1.74,-4.47,1.14,3.33,0.19
36877,0.48,-0.58,-0.29,-0.59,7.95,-1.31,-5.45,0.65,2.88,0.79,0.28,-0.69,-0.60,-0.30,4.76,-1.74,-4.47,1.14,3.33,0.19
36897,0.48,-0.58,-0.29,-0.59,7.95,-1.31,-5.45,1.28,1.69,0.93,0.28,-0.69,-0.60,-0.30,4.22,2.97,-4.36,1.14,3.33,0.19
36917,0.51,-0.55,-0.30,-0.59,7.95,-1.31,-5.45,1.28,1.69,0.93,0.32,-0.65,-0.58,-0.36,4.22,2.97,-4.36,1.14,3.33,0.19
36937,0.51,-0.55,-0.30,-0.59,7.95,-1.31,-5.45,1.56,0.90,0.50,0.32,-0.65,-0.58,-0.36,4.83,1.21,-5.00,1.14,3.33,0.19
36957,0.53,-0.54,-0.31,-0.58,7.95,-1.31,-5.45,1.56,0.90,0.50,0.37,-0.60,-0.55,-0.45,4.83,1.21,-5.00,1.14,3.33,0.19
36977,0.53,-0.54,-0.31,-0.58,7.95,-1.31,-5.45,1.40,-0.25,0.18,0.37,-0.60,-0.55,-0.45,10.84,1.09,-7.07,1.14,3.33,0.19
36997,0.53,-0.54,-0.33,-0.56,7.95,-1.31,-5.45,1.40,-0.25,0.18,0.41,-0.54,-0.51,-0.53,10.84,1.09,-7.07,1.14,3.33,0.19
37017,0.53,-0.54,-0.33,-0.56,7.95,-1.31,-5.45,0.78,-0.79,0.34,0.41,-0.54,-0.51,-0.53,12.50,-0.63,-7.95,1.14,3.33,0.19
37037,0.55,-0.53,-0.33,-0.56,7.95,-1.31,-5.45,0.78,-0.79,0.34,0.44,-0.48,-0.48,-0.59,12.50,-0.63,-7.95,1.14,3.33,0.19
37057,0.55,-0.53,-0.33,-0.56,7.95,-1.31,-5.45,0.78,0.69,0.41,0.44,-0.48,-0.48,-0.59,11.46,0.98,-7.00,1.14,3.33,0.19
37077,0.56,-0.53,-0.32,-0.55,7.95,-1.31,-5.45,0.78,0.69,0.41,0.46,-0.44,-0.43,-0.64,11.46,0.98,-7.00,1.14,3.33,0.19
37097,0.56,-0.53,-0.32,-0.55,9.91,1.37,9.57,0.78,0.69,0.41,0.46,-0.44,-0.43,-0.64,4.80,0.17,-6.39,1.14,3.33,0.19
37117,0.56,-0.54,-0.32,-0.54,9.91,1.37,9.57,0.78,0.69,0.41,0.45,-0.46,-0.41,-0.65,4.80,0.17,-6.39,1.14,3.33,0.19
37137,0.56,-0.54,-0.32,-0.54,9.91,1.37,9.57,-0.71,-0.37,0.31,0.45,-0.46,-0.41,-0.65,5.21,-1.74,-6.23,1.14,3.33,0.19
37157,0.57,-0.54,-0.31,-0.54,9.91,1.37,9.57,-0.71,-0.37,0.31,0.46,-0.47,-0.44,-0.61,5.21,-1.74,-6.23,1.14,3.33,0.19
37177,0.57,-0.54,-0.31,-0.54,5.88,-2.77,1.83,-0.71,-0.37,0.31,0.46,-0.47,-0.44,-0.61,15.90,12.55,4.19,1.14,3.33,0.19
37197,0.57,-0.53,-0.33,-0.54,5.88,-2.77,1.83,-0.71,-0.37,0.31,0.47,-0.45,-0.50,-0.57,15.90,12.55,4.19,1.14,3.33,0.19
37217,0.57,-0.53,-0.33,-0.54,5.88,-2.77,1.83,1.00,0.59,-0.54,0.47,-0.45,-0.50,-0.57,15.90,12.55,4.19,3.78,-1.39,-0.20
37237,0.55,-0.55,-0.35,-0.52,5.88,-2.77,1.83,1.00,0.59,-0.54,0.47,-0.46,-0.53,-0.53,15.90,12.55,4.19,3.78,-1.39,-0.20
37257,0.55,-0.55,-0.35,-0.52,4.47,7.43,-4.83,1.00,0.59,-0.54,0.47,-0.46,-0.53,-0.53,7.55,-0.82,-4.70,3.78,-1.39,-0.20
37277,0.54,-0.57,-0.34,-0.52,4.47,7.43,-4.83,1.00,0.59,-0.54,0.46,-0.48,-0.54,-0.51,7.55,-0.82,-4.70,3.78,-1.39,-0.20
37297,0.54,-0.57,-0.34,-0.52,4.47,7.43,-4.83,-1.19,-0.92,0.60,0.46,-0.48,-0.54,-0.51,7.55,-0.82,-4.70,0.07,-1.71,0.54
37317,0.53,-0.59,-0.34,-0.51,4.47,7.43,-4.83,-1.19,-0.92,0.60,0.46,-0.50,-0.55,-0.48,7.55,-0.82,-4.70,0.07,-1.71,0.54
37337,0.53,-0.59,-0.34,-0.51,4.47,7.43,-4.83,0.08,-1.19,0.02,0.46,-0.50,-0.55,-0.48,8.97,-0.40,-3.43,0.07,-1.71,0.54
37357,0.52,-0.60,-0.36,-0.49,4.47,7.43,-4.83,0.08,-1.19,0.02,0.45,-0.51,-0.56,-0.46,8.97,-0.40,-3.43,0.07,-1.71,0.54
37377,0.52,-0.60,-0.36,-0.49,4.47,7.43,-4.83,-0.32,-1.53,-0.37,0.45,-0.51,-0.56,-0.46,9.66,-0.71,-3.39,0.07,-1.71,0.54
37397,0.50,-0.62,-0.38,-0.48,4.47,7.43,-4.83,-0.32,-1.53,-0.37,0.44,-0.53,-0.57,-0.46,9.66,-0.71,-3.39,0.07,-1.71,0.54
37417,0.50,-0.62,-0.38,-0.48,4.47,7.43,-4.83,-0.46,-1.61,-0.17,0.44,-0.53,-0.57,-0.46,9.66,0.67,-2.75,0.07,-1.71,0.54
37437,0.47,-0.64,-0.39,-0.46,4.47,7.43,-4.83,-0.46,-1.61,-0.17,0.43,-0.54,-0.57,-0.45,9.66,0.67,-2.75,0.07,-1.71,0.54
37457,0.47,-0.64,-0.39,-0.46,4.47,7.43,-4.83,-0.67,-1.75,-0.22,0.43,-0.54,-0.57,-0.45,9.28,0.10,-2.05,0.07,-1.71,0.54
37477,0.44,-0.66,-0.40,-0.45,4.47,7.43,-4.83,-0.67,-1.75,-0.22,0.42,-0.55,-0.57,-0.44,9.28,0.10,-2.05,0.07,-1.71,0.54
37497,0.44,-0.66,-0.40,-0.45,4.47,7.43,-4.83,-0.79,-1.91,-0.30,0.42,-0.55,-0.57,-0.44,9.20,0.55,-1.79,0.07,-1.71,0.54
37517,0.42,-0.68,-0.41,-0.43,4.47,7.43,-4.83,-0.79,-1.91,-0.30,0.41,-0.56,-0.57,-0.44,9.20,0.55,-1.79,0.07,-1.71,0.54
37537,0.42,-0.68,-0.41,-0.43,8.42,-1.80,-2.15,-0.79,-1.91,-0.30,0.41,-0.56,-0.57,-0.44,8.97,0.13,-2.36,0.07,-1.71,0.54
37557,0.39,-0.71,-0.42,-0.41,8.42,-1.80,-2.15,-0.79,-1.91,-0.30,0.39,-0.57,-0.58,-0.43,8.97,0.13,-2.36,0.07,-1.71,0.54
37577,0.39,-0.71,-0.42,-0.41,8.42,-1.80,-2.15,-1.10,-2.03,-0.07,0.39,-0.57,-0.58,-0.43,9.73,1.29,-2.05,0.07,-1.71,0.54
37597,0.36,-0.73,-0.43,-0.40,8.42,-1.80,-2.15,-1.10,-2.03,-0.07,0.38,-0.59,-0.58,-0.42,9.73,1.29,-2.05,0.07,-1.71,0.54
37617,0.36,-0.73,-0.43,-0.40,9.68,-3.15,0.41,-1.10,-2.03,-0.07,0.38,-0.59,-0.58,-0.42,8.70,0.17,-0.56,0.07,-1.71,0.54
37637,0.33,-0.74,-0.42,-0.40,9.68,-3.15,0.41,-1.10,-2.03,-0.07,0.36,-0.61,-0.59,-0.40,8.70,0.17,-0.56,0.07,-1.71,0.54
37657,0.33,-0.74,-0.42,-0.40,9.68,-3.15,0.41,-1.42,-0.69,0.04,0.36,-0.61,-0.59,-0.40,10.38,1.21,-0.33,0.07,-1.71,0.54
37677,0.31,-0.75,-0.41,-0.42,9.68,-3.15,0.41,-1.42,-0.69,0.04,0.33,-0.63,-0.60,-0.37,10.38,1.21,-0.33,0.07,-1.71,0.54
37697,0.31,-0.75,-0.41,-0.42,12.51,-2.84,2.87,-1.42,-0.69,0.04,0.33,-0.63,-0.60,-0.37,12.88,2.12,-1.40,0.07,-1.71,0.54
37717,0.31,-0.75,-0.39,-0.44,12.51,-2.84,2.87,-1.42,-0.69,0.04,0.29,-0.66,-0.61,-0.33,12.88,2.12,-1.40,0.07,-1.71,0.54
37737,0.31,-0.75,-0.39,-0.44,12.51,-2.84,2.87,-1.11,1.25,-0.00,0.29,-0.66,-0.61,-0.33,12.88,2.12,-1.40,-0.35,-3.03,0.59
37757,0.31,-0.72,-0.38,-0.48,12.51,-2.84,2.87,-1.11,1.25,-0.00,0.24,-0.70,-0.61,-0.29,12.88,2.12,-1.40,-0.35,-3.03,0.59
37777,0.31,-0.72,-0.38,-0.48,19.37,-3.38,7.23,-1.11,1.25,-0.00,0.24,-0.70,-0.61,-0.29,20.43,8.71,4.80,-0.35,-3.03,0.59
37797,0.33,-0.70,-0.36,-0.52,19.37,-3.38,7.23,-1.11,1.25,-0.00,0.17,-0.73,-0.61,-0.26,20.43,8.71,4.80,-0.35,-3.03,0.59
37817,0.33,-0.70,-0.36,-0.52,19.37,-3.38,7.23,-0.49,2.51,0.16,0.17,-0.73,-0.61,-0.26,12.72,-6.72,-11.17,-0.35,-3.03,0.59
37837,0.36,-0.68,-0.33,-0.55,19.37,-3.38,7.23,-0.49,2.51,0.16,0.15,-0.75,-0.60,-0.24,12.72,-6.72,-11.17,-0.35,-3.03,0.59
37857,0.36,-0.68,-0.33,-0.55,19.37,-3.38,7.23,0.68,2.67,1.15,0.15,-0.75,-0.60,-0.24,7.13,-1.05,-6.69,-0.35,-3.03,0.59
37877,0.39,-0.65,-0.31,-0.57,19.37,-3.38,7.23,0.68,2.67,1.15,0.15,-0.76,-0.59,-0.25,7.13,-1.05,-6.69,-0.35,-3.03,0.59
37897,0.39,-0.65,-0.31,-0.57,19.37,-3.38,7.23,0.18,2.57,0.88,0.15,-0.76,-0.59,-0.25,5.03,-1.82,-4.01,-0.35,-3.03,0.59
37917,0.42,-0.63,-0.28,-0.59,19.37,-3.38,7.23,0.18,2.57,0.88,0.20,-0.75,-0.57,-0.28,5.03,-1.82,-4.01,-0.35,-3.03,0.59
37937,0.42,-0.63,-0.28,-0.59,19.37,-3.38,7.23,0.18,2.21,0.98,0.20,-0.75,-0.57,-0.28,4.11,1.32,-4.05,-0.35,-3.03,0.59
37957,0.45,-0.61,-0.26,-0.60,19.37,-3.38,7.23,0.18,2.21,0.98,0.26,-0.73,-0.55,-0.33,4.11,1.32,-4.05,-0.35,-3.03,0.59
37977,0.45,-0.61,-0.26,-0.60,19.37,-3.38,7.23,0.69,1.61,1.11,0.26,-0.73,-0.55,-0.33,4.87,2.47,-4.74,-0.35,-3.03,0.59
37997,0.47,-0.59,-0.26,-0.60,19.37,-3.38,7.23,0.69,1.61,1.11,0.31,-0.69,-0.52,-0.40,4.87,2.47,-4.74,-0.35,-3.03,0.59
38017,0.47,-0.59,-0.26,-0.60,19.37,-3.38,7.23,1.31,0.71,0.78,0.31,-0.69,-0.52,-0.40,4.87,2.47,-4.74,-0.42,5.12,-0.32
38037,0.49,-0.59,-0.27,-0.58,19.37,-3.38,7.23,1.31,0.71,0.78,0.35,-0.63,-0.49,-0.48,4.87,2.47,-4.74,-0.42,5.12,-0.32
38057,0.49,-0.59,-0.27,-0.58,1.98,2.18,-5.91,1.31,0.71,0.78,0.35,-0.63,-0.49,-0.48,4.87,2.47,-4.74,-0.62,5.67,-0.75
38077,0.50,-0.58,-0.28,-0.58,1.98,2.18,-5.91,1.31,0.71,0.78,0.37,-0.58,-0.43,-0.58,4.87,2.47,-4.74,-0.62,5.67,-0.75
38097,0.50,-0.58,-0.28,-0.58,1.98,2.18,-5.91,0.69,-0.11,0.02,0.37,-0.58,-0.43,-0.58,4.87,2.47,-4.74,-2.28,5.76,-0.38
38117,0.52,-0.57,-0.28,-0.58,1.98,2.18,-5.91,0.69,-0.11,0.02,0.39,-0.53,-0.39,-0.64,4.87,2.47,-4.74,-2.28,5.76,-0.38
38137,0.52,-0.57,-0.28,-0.58,11.21,-3.15,5.93,0.69,-0.11,0.02,0.39,-0.53,-0.39,-0.64,4.87,2.47,-4.74,-1.09,4.61,-0.37
38157,0.52,-0.57,-0.27,-0.57,11.21,-3.15,5.93,0.69,-0.11,0.02,0.41,-0.50,-0.37,-0.67,4.87,2.47,-4.74,-1.09,4.61,-0.37
38177,0.52,-0.57,-0.27,-0.57,11.21,-3.15,5.93,-0.03,-0.33,0.37,0.41,-0.50,-0.37,-0.67,4.45,0.44,-5.89,-1.09,4.61,-0.37
38197,0.52,-0.57,-0.27,-0.57,11.21,-3.15,5.93,-0.03,-0.33,0.37,0.41,-0.51,-0.37,-0.66,4.45,0.44,-5.89,-1.09,4.61,-0.37
38217,0.52,-0.57,-0.27,-0.57,10.94,-1.77,4.40,-0.03,-0.33,0.37,0.41,-0.51,-0.37,-0.66,5.56,0.71,-8.88,-1.09,4.61,-0.37
38237,0.52,-0.57,-0.25,-0.58,10.94,-1.77,4.40,-0.03,-0.33,0.37,0.41,-0.53,-0.40,-0.63,5.56,0.71,-8.88,-1.09,4.61,-0.37
38257,0.52,-0.57,-0.25,-0.58,10.94,-1.77,4.40,-0.88,-0.49,0.36,0.41,-0.53,-0.40,-0.63,16.10,-1.47,-3.32,-1.09,4.61,-0.37
38277,0.52,-0.58,-0.27,-0.57,10.94,-1.77,4.40,-0.88,-0.49,0.36,0.42,-0.53,-0.44,-0.59,16.10,-1.47,-3.32,-1.09,4.61,-0.37
38297,0.52,-0.58,-0.27,-0.57,10.94,-1.77,4.40,1.15,-1.19,-0.11,0.42,-0.53,-0.44,-0.59,10.96,-0.71,-5.20,-1.09,4.61,-0.37
38317,0.50,-0.60,-0.27,-0.56,10.94,-1.77,4.40,1.15,-1.19,-0.11,0.42,-0.55,-0.47,-0.55,10.96,-0.71,-5.20,-1.09,4.61,-0.37
38337,0.50,-0.60,-0.27,-0.56,10.94,-1.77,4.40,-0.59,0.13,-0.10,0.42,-0.55,-0.47,-0.55,10.16,-1.44,-6.08,-1.09,4.61,-0.37
