Time,QuatW,QuatX,QuatY,QuatZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatW2,QuatX2,QuatY2,QuatZ2,AccX2,AccY2,AccZ2,GyroX2,GyroY2,GyroZ2
16780,0.75,-0.13,-0.65,-0.02,4.35,-3.38,-7.44,-1.23,3.07,0.72,0.47,-0.04,-0.88,-0.00,4.26,-1.82,-2.94,0.41,1.84,0.13
16800,0.77,-0.11,-0.63,0.02,4.35,-3.38,-7.44,-1.23,3.07,0.72,0.47,-0.04,-0.88,-0.00,4.80,-2.43,-5.12,0.41,1.84,0.13
16820,0.77,-0.11,-0.63,0.02,3.13,-0.70,-6.64,-1.23,3.07,0.72,0.57,-0.02,-0.82,-0.04,4.80,-2.43,-5.12,0.41,1.84,0.13
16840,0.77,-0.08,-0.63,0.05,3.13,-0.70,-6.64,-1.23,3.07,0.72,0.57,-0.02,-0.82,-0.04,7.13,6.72,-5.66,0.41,1.84,0.13
16860,0.77,-0.08,-0.63,0.05,3.13,-0.70,-6.64,2.14,0.36,0.26,0.66,-0.04,-0.74,-0.09,7.13,6.72,-5.66,0.41,1.84,0.13
16880,0.78,-0.06,-0.62,0.07,3.13,-0.70,-6.64,2.14,0.36,0.26,0.66,-0.04,-0.74,-0.09,11.69,-2.51,-9.03,0.41,1.84,0.13
16900,0.78,-0.06,-0.62,0.07,2.44,2.63,-2.23,2.14,0.36,0.26,0.74,-0.01,-0.66,-0.10,11.69,-2.51,-9.03,0.41,1.84,0.13
16920,0.79,-0.06,-0.60,0.09,2.44,2.63,-2.23,2.14,0.36,0.26,0.74,-0.01,-0.66,-0.10,11.69,-2.51,-9.03,0.67,5.92,-0.80
16940,0.79,-0.06,-0.60,0.09,2.44,2.63,-2.23,0.20,0.86,0.81,0.79,-0.01,-0.60,-0.12,11.69,-2.51,-9.03,0.67,5.92,-0.80
16960,0.79,-0.07,-0.60,0.11,2.44,2.63,-2.23,0.20,0.86,0.81,0.79,-0.01,-0.60,-0.12,11.69,-2.51,-9.03,-1.36,3.21,-0.24
16980,0.79,-0.07,-0.60,0.11,10.94,-2.15,8.19,0.20,0.86,0.81,0.79,-0.01,-0.60,-0.11,11.69,-2.51,-9.03,-1.36,3.21,-0.24
17000,0.79,-0.05,-0.60,0.12,10.94,-2.15,8.19,0.20,0.86,0.81,0.79,-0.01,-0.60,-0.11,2.77,-1.59,-13.82,-1.36,3.21,-0.24
17020,0.79,-0.05,-0.60,0.12,10.94,-2.15,8.19,0.88,-0.25,-0.13,0.76,0.02,-0.64,-0.07,2.77,-1.59,-13.82,-1.36,3.21,-0.24
17040,0.77,-0.05,-0.62,0.12,10.94,-2.15,8.19,0.88,-0.25,-0.13,0.76,0.02,-0.64,-0.07,2.77,-1.59,-13.82,2.51,-2.52,0.38
17060,0.77,-0.05,-0.62,0.12,-2.58,-1.80,-12.95,0.88,-0.25,-0.13,0.73,0.07,-0.68,-0.02,2.77,-1.59,-13.82,2.51,-2.52,0.38
17080,0.75,-0.04,-0.65,0.12,-2.58,-1.80,-12.95,0.88,-0.25,-0.13,0.73,0.07,-0.68,-0.02,17.70,4.81,-12.40,2.51,-2.52,0.38
17100,0.75,-0.04,-0.65,0.12,-2.58,-1.80,-12.95,0.37,-3.47,0.74,0.70,0.07,-0.71,-0.00,17.70,4.81,-12.40,2.51,-2.52,0.38
17120,0.75,-0.07,-0.66,0.08,-2.58,-1.80,-12.95,0.37,-3.47,0.74,0.70,0.07,-0.71,-0.00,17.70,4.81,-12.40,0.08,-2.30,0.93
17140,0.75,-0.07,-0.66,0.08,0.48,-4.72,-6.36,0.37,-3.47,0.74,0.67,0.05,-0.74,-0.01,17.70,4.81,-12.40,0.08,-2.30,0.93
17160,0.72,-0.07,-0.68,0.09,0.48,-4.72,-6.36,0.37,-3.47,0.74,0.67,0.05,-0.74,-0.01,12.72,-3.93,-5.62,0.08,-2.30,0.93
17180,0.72,-0.07,-0.68,0.09,12.28,-19.50,-8.20,0.37,-3.47,0.74,0.66,0.06,-0.75,0.01,12.72,-3.93,-5.62,0.08,-2.30,0.93
17200,0.69,-0.05,-0.71,0.09,12.28,-19.50,-8.20,0.37,-3.47,0.74,0.66,0.06,-0.75,0.01,12.72,-3.93,-5.62,1.22,-0.83,0.19
17220,0.69,-0.05,-0.71,0.09,8.72,2.71,-3.84,0.37,-3.47,0.74,0.64,0.04,-0.77,0.00,12.72,-3.93,-5.62,1.22,-0.83,0.19
17240,0.66,-0.05,-0.75,0.09,8.72,2.71,-3.84,0.37,-3.47,0.74,0.64,0.04,-0.77,0.00,10.42,0.48,-3.24,1.22,-0.83,0.19
17260,0.66,-0.05,-0.75,0.09,9.07,-1.04,-2.07,0.37,-3.47,0.74,0.63,0.03,-0.78,-0.01,10.42,0.48,-3.24,1.22,-0.83,0.19
17280,0.62,-0.05,-0.78,0.08,9.07,-1.04,-2.07,0.37,-3.47,0.74,0.63,0.03,-0.78,-0.01,9.13,-0.82,-0.64,1.22,-0.83,0.19
17300,0.62,-0.05,-0.78,0.08,9.07,-1.04,-2.07,-0.73,-2.45,-0.17,0.61,0.02,-0.79,-0.01,9.13,-0.82,-0.64,1.22,-0.83,0.19
17320,0.57,-0.05,-0.81,0.07,9.07,-1.04,-2.07,-0.73,-2.45,-0.17,0.61,0.02,-0.79,-0.01,9.13,-0.82,-0.64,-0.02,-0.87,0.11
17340,0.57,-0.05,-0.81,0.07,10.33,-2.65,-0.46,-0.73,-2.45,-0.17,0.60,0.01,-0.80,-0.02,9.13,-0.82,-0.64,-0.02,-0.87,0.11
17360,0.52,-0.06,-0.85,0.05,10.33,-2.65,-0.46,-0.73,-2.45,-0.17,0.60,0.01,-0.80,-0.02,10.85,4.62,-1.79,-0.02,-0.87,0.11
17380,0.52,-0.06,-0.85,0.05,10.33,-2.65,-0.46,-2.01,-3.20,-0.11,0.57,0.00,-0.82,-0.02,10.85,4.62,-1.79,-0.02,-0.87,0.11
17400,0.49,-0.07,-0.87,0.04,10.33,-2.65,-0.46,-2.01,-3.20,-0.11,0.57,0.00,-0.82,-0.02,10.85,4.62,-1.79,-0.15,-1.73,0.25
17420,0.49,-0.07,-0.87,0.04,12.36,-2.57,5.05,-2.01,-3.20,-0.11,0.53,-0.00,-0.85,-0.01,10.85,4.62,-1.79,-0.15,-1.73,0.25
17440,0.48,-0.10,-0.87,0.01,12.36,-2.57,5.05,-2.01,-3.20,-0.11,0.53,-0.00,-0.85,-0.01,12.00,2.59,-0.48,-0.15,-1.73,0.25
17460,0.48,-0.10,-0.87,0.01,12.36,-2.57,5.05,-2.34,-0.41,0.50,0.47,-0.02,-0.88,-0.01,12.00,2.59,-0.48,-0.15,-1.73,0.25
17480,0.50,-0.12,-0.86,-0.03,12.36,-2.57,5.05,-2.34,-0.41,0.50,0.47,-0.02,-0.88,-0.01,12.00,2.59,-0.48,-0.41,-3.32,0.71
17500,0.50,-0.12,-0.86,-0.03,15.80,-0.20,6.43,-2.34,-0.41,0.50,0.41,-0.03,-0.91,-0.00,12.00,2.59,-0.48,-0.41,-3.32,0.71
17520,0.53,-0.12,-0.83,-0.06,15.80,-0.20,6.43,-2.34,-0.41,0.50,0.41,-0.03,-0.91,-0.00,20.73,6.30,3.69,-0.41,-3.32,0.71
17540,0.53,-0.12,-0.83,-0.06,15.80,-0.20,6.43,-0.85,1.87,-0.70,0.33,-0.06,-0.94,-0.03,20.73,6.30,3.69,-0.41,-3.32,0.71
17560,0.58,-0.13,-0.80,-0.10,15.80,-0.20,6.43,-0.85,1.87,-0.70,0.33,-0.06,-0.94,-0.03,23.49,6.53,9.13,-0.41,-3.32,0.71
17580,0.58,-0.13,-0.80,-0.10,13.82,-8.78,-5.10,-0.85,1.87,-0.70,0.27,-0.07,-0.96,-0.02,23.49,6.53,9.13,-0.41,-3.32,0.71
17600,0.64,-0.11,-0.76,-0.06,13.82,-8.78,-5.10,-0.85,1.87,-0.70,0.27,-0.07,-0.96,-0.02,20.62,-11.51,-6.15,-0.41,-3.32,0.71
17620,0.64,-0.11,-0.76,-0.06,17.22,-5.75,-7.59,-0.85,1.87,-0.70,0.27,-0.07,-0.96,0.01,20.62,-11.51,-6.15,-0.41,-3.32,0.71
17640,0.69,-0.11,-0.72,-0.04,17.22,-5.75,-7.59,-0.85,1.87,-0.70,0.27,-0.07,-0.96,0.01,7.20,0.44,3.08,-0.41,-3.32,0.71
17660,0.69,-0.11,-0.72,-0.04,19.25,1.45,-7.25,-0.85,1.87,-0.70,0.33,-0.06,-0.94,0.01,7.20,0.44,3.08,-0.41,-3.32,0.71
17680,0.73,-0.12,-0.68,-0.03,19.25,1.45,-7.25,-0.85,1.87,-0.70,0.33,-0.06,-0.94,0.01,3.53,-0.82,-3.32,-0.41,-3.32,0.71
17700,0.73,-0.12,-0.68,-0.03,7.19,-2.42,-8.66,-0.85,1.87,-0.70,0.42,-0.04,-0.91,0.01,3.53,-0.82,-3.32,-0.41,-3.32,0.71
17720,0.75,-0.11,-0.65,0.00,7.19,-2.42,-8.66,-0.85,1.87,-0.70,0.42,-0.04,-0.91,0.01,3.53,-0.82,-3.32,0.64,5.26,-0.79
17740,0.75,-0.11,-0.65,0.00,3.24,-1.31,-7.78,-0.85,1.87,-0.70,0.53,-0.02,-0.85,-0.01,3.53,-0.82,-3.32,0.64,5.26,-0.79
17760,0.76,-0.09,-0.64,0.04,3.24,-1.31,-7.78,-0.85,1.87,-0.70,0.53,-0.02,-0.85,-0.01,5.10,2.66,-4.05,0.64,5.26,-0.79
17780,0.76,-0.09,-0.64,0.04,-0.02,1.26,-7.59,-0.85,1.87,-0.70,0.63,-0.01,-0.78,-0.05,5.10,2.66,-4.05,0.64,5.26,-0.79
17800,0.76,-0.06,-0.64,0.07,-0.02,1.26,-7.59,-0.85,1.87,-0.70,0.63,-0.01,-0.78,-0.05,10.80,1.44,-7.04,0.64,5.26,-0.79
17820,0.76,-0.06,-0.64,0.07,-0.02,1.26,-7.59,1.75,-0.34,0.30,0.72,-0.00,-0.69,-0.09,10.80,1.44,-7.04,0.64,5.26,-0.79
17840,0.77,-0.06,-0.63,0.09,-0.02,1.26,-7.59,1.75,-0.34,0.30,0.72,-0.00,-0.69,-0.09,10.80,1.44,-7.04,-1.29,6.42,-1.12
17860,0.77,-0.06,-0.63,0.09,9.06,0.84,0.95,1.75,-0.34,0.30,0.78,0.01,-0.62,-0.11,10.80,1.44,-7.04,-1.29,6.42,-1.12
17880,0.79,-0.06,-0.61,0.10,9.06,0.84,0.95,1.75,-0.34,0.30,0.78,0.01,-0.62,-0.11,12.41,1.17,-11.67,-1.29,6.42,-1.12
17900,0.79,-0.06,-0.61,0.10,9.06,0.84,0.95,0.04,1.56,0.74,0.80,0.01,-0.60,-0.10,12.41,1.17,-11.67,-1.29,6.42,-1.12
17920,0.78,-0.04,-0.61,0.13,9.06,0.84,0.95,0.04,1.56,0.74,0.80,0.01,-0.60,-0.10,5.41,-4.88,-15.16,-1.29,6.42,-1.12
17940,0.78,-0.04,-0.61,0.13,10.14,-0.35,9.42,0.04,1.56,0.74,0.77,0.04,-0.64,-0.06,5.41,-4.88,-15.16,-1.29,6.42,-1.12
17960,0.77,-0.02,-0.62,0.14,10.14,-0.35,9.42,0.04,1.56,0.74,0.77,0.04,-0.64,-0.06,4.72,2.62,-18.72,-1.29,6.42,-1.12
17980,0.77,-0.02,-0.62,0.14,10.14,-0.35,9.42,0.89,-1.37,-0.00,0.73,0.09,-0.67,-0.01,4.72,2.62,-18.72,-1.29,6.42,-1.12
18000,0.77,-0.02,-0.63,0.12,10.14,-0.35,9.42,0.89,-1.37,-0.00,0.73,0.09,-0.67,-0.01,12.49,11.36,-10.29,-1.29,6.42,-1.12
18020,0.77,-0.02,-0.63,0.12,10.14,-0.35,9.42,-0.15,-0.71,-0.75,0.70,0.08,-0.71,-0.00,12.49,11.36,-10.29,-1.29,6.42,-1.12
18040,0.75,-0.06,-0.65,0.09,10.14,-0.35,9.42,-0.15,-0.71,-0.75,0.70,0.08,-0.71,-0.00,7.52,-2.28,-7.92,-1.29,6.42,-1.12
18060,0.75,-0.06,-0.65,0.09,10.14,-0.35,9.42,-3.05,0.72,0.27,0.67,0.06,-0.74,-0.00,7.52,-2.28,-7.92,-1.29,6.42,-1.12
18080,0.73,-0.07,-0.67,0.10,10.14,-0.35,9.42,-3.05,0.72,0.27,0.67,0.06,-0.74,-0.00,12.65,-4.62,-5.93,-1.29,6.42,-1.12
18143,0.73,-0.07,-0.67,0.10,10.14,-0.35,9.42,0.70,-1.86,0.37,0.65,0.07,-0.75,0.02,12.65,-4.62,-5.93,-1.29,6.42,-1.12
18338,0.66,-0.04,-0.74,0.10,10.14,-0.35,9.42,0.70,-1.86,0.37,0.65,0.07,-0.75,0.02,12.65,-4.62,-5.93,1.61,-0.91,0.30
18578,0.66,-0.04,-0.74,0.10,8.68,-0.93,-1.69,0.70,-1.86,0.37,0.51,-0.01,-0.86,-0.01,12.65,-4.62,-5.93,1.61,-0.91,0.30
18938,0.74,-0.13,-0.66,-0.03,8.68,-0.93,-1.69,0.70,-1.86,0.37,0.51,-0.01,-0.86,-0.01,12.65,-4.62,-5.93,-0.65,-4.06,0.93
19101,0.74,-0.13,-0.66,-0.03,11.02,-0.58,6.20,0.70,-1.86,0.37,0.70,0.07,-0.71,-0.01,12.65,-4.62,-5.93,-0.65,-4.06,0.93
19118,0.63,-0.06,-0.77,0.08,11.02,-0.58,6.20,0.70,-1.86,0.37,0.70,0.07,-0.71,-0.01,12.65,-4.62,-5.93,-0.91,-2.07,0.86
19134,0.63,-0.06,-0.77,0.08,11.02,-0.58,6.20,-0.90,-2.72,-0.09,0.63,0.03,-0.77,-0.02,12.65,-4.62,-5.93,-0.91,-2.07,0.86
19144,0.63,-0.06,-0.77,0.08,8.34,-2.61,-1.73,-0.90,-2.72,-0.09,0.63,0.03,-0.77,-0.02,12.65,-4.62,-5.93,-0.68,-0.72,0.25
19153,0.59,-0.06,-0.81,0.06,8.34,-2.61,-1.73,-0.90,-2.72,-0.09,0.63,0.02,-0.78,-0.02,12.65,-4.62,-5.93,-0.68,-0.72,0.25
19161,0.59,-0.06,-0.81,0.06,9.68,-2.69,-0.70,-0.90,-2.72,-0.09,0.63,0.02,-0.78,-0.02,9.09,0.94,-0.45,-0.68,-0.72,0.25
19169,0.56,-0.07,-0.82,0.06,9.68,-2.69,-0.70,-0.90,-2.72,-0.09,0.63,0.02,-0.78,-0.02,9.09,0.94,-0.45,-0.33,-0.86,0.13
19177,0.56,-0.07,-0.82,0.06,7.87,-0.89,-0.77,-0.90,-2.72,-0.09,0.62,0.02,-0.78,-0.02,9.09,0.94,-0.45,-0.33,-0.86,0.13
19187,0.53,-0.07,-0.84,0.05,7.87,-0.89,-0.77,-0.90,-2.72,-0.09,0.62,0.02,-0.78,-0.02,9.09,0.94,-0.45,-0.42,-1.15,0.23
19195,0.53,-0.07,-0.84,0.05,8.64,-1.69,0.49,-0.90,-2.72,-0.09,0.61,0.01,-0.79,-0.02,9.09,0.94,-0.45,-0.42,-1.15,0.23
19203,0.53,-0.07,-0.84,0.05,8.64,-1.69,0.49,-0.78,-3.06,-0.15,0.61,0.01,-0.79,-0.02,8.97,1.74,0.89,-0.42,-1.15,0.23
19211,0.51,-0.07,-0.86,0.04,8.64,-1.69,0.49,-0.78,-3.06,-0.15,0.60,0.01,-0.80,-0.02,8.97,1.74,0.89,-0.42,-1.15,0.23
19231,0.51,-0.07,-0.86,0.04,12.36,-1.31,1.60,-0.78,-3.06,-0.15,0.60,0.01,-0.80,-0.02,7.94,-0.44,1.85,-0.42,-1.15,0.23
19241,0.49,-0.07,-0.87,0.04,12.36,-1.31,1.60,-0.78,-3.06,-0.15,0.58,0.01,-0.81,-0.02,7.94,-0.44,1.85,-0.42,-1.15,0.23
19248,0.49,-0.07,-0.87,0.04,11.98,-1.00,3.33,-0.78,-3.06,-0.15,0.58,0.01,-0.81,-0.02,7.94,-0.44,1.85,0.23,-1.79,0.38
19257,0.49,-0.07,-0.87,0.04,12.55,-1.54,2.83,-0.78,-3.06,-0.15,0.56,0.01,-0.83,-0.01,7.94,-0.44,1.85,0.23,-1.79,0.38
19268,0.47,-0.09,-0.88,0.02,12.55,-1.54,2.83,-0.78,-3.06,-0.15,0.56,0.01,-0.83,-0.01,7.94,-0.44,1.85,0.17,-2.59,0.58
19276,0.47,-0.09,-0.88,0.02,12.55,-1.54,2.83,-1.44,-0.94,0.22,0.54,0.00,-0.84,-0.01,7.94,-0.44,1.85,0.17,-2.59,0.58
19284,0.47,-0.09,-0.88,0.02,12.55,-1.54,2.83,-1.93,-0.42,0.41,0.54,0.00,-0.84,-0.01,13.22,3.31,-0.41,0.17,-2.59,0.58
19293,0.47,-0.10,-0.88,0.01,12.55,-1.54,2.83,-1.93,-0.42,0.41,0.51,-0.01,-0.86,-0.01,13.22,3.31,-0.41,0.17,-2.59,0.58
19300,0.47,-0.10,-0.88,0.01,12.55,-1.54,2.83,-2.08,0.63,0.49,0.51,-0.01,-0.86,-0.01,14.95,3.01,-1.10,0.17,-2.59,0.58
19311,0.47,-0.11,-0.87,-0.01,12.55,-1.54,2.83,-2.08,0.63,0.49,0.51,-0.01,-0.86,-0.01,14.95,3.01,-1.10,-0.14,-3.38,0.80
19319,0.47,-0.11,-0.87,-0.01,17.76,-2.54,5.01,-2.08,0.63,0.49,0.49,-0.01,-0.87,-0.00,14.95,3.01,-1.10,-0.14,-3.38,0.80
19327,0.49,-0.12,-0.86,-0.03,17.76,-2.54,5.01,-2.08,0.63,0.49,0.49,-0.01,-0.87,-0.00,14.95,3.01,-1.10,-0.17,-3.67,0.91
19335,0.49,-0.12,-0.86,-0.03,17.76,-2.54,5.01,-1.95,1.99,0.29,0.45,-0.02,-0.89,0.00,14.95,3.01,-1.10,-0.17,-3.67,0.91
19345,0.49,-0.12,-0.86,-0.03,17.76,-2.54,5.01,-1.46,2.98,0.17,0.45,-0.02,-0.89,0.00,19.12,5.08,2.96,-0.17,-3.67,0.91
19353,0.52,-0.13,-0.85,-0.04,17.76,-2.54,5.01,-1.46,2.98,0.17,0.42,-0.03,-0.91,0.00,19.12,5.08,2.96,-0.17,-3.67,0.91
19363,0.52,-0.13,-0.85,-0.04,17.87,-1.42,13.21,-1.46,2.98,0.17,0.42,-0.03,-0.91,0.00,23.52,13.43,10.89,-0.17,-3.67,0.91
19371,0.54,-0.12,-0.83,-0.05,17.87,-1.42,13.21,-1.46,2.98,0.17,0.38,-0.05,-0.92,-0.00,23.52,13.43,10.89,-0.17,-3.67,0.91
19381,0.54,-0.12,-0.83,-0.05,17.87,-1.42,13.21,-0.99,2.95,-0.96,0.38,-0.05,-0.92,-0.00,23.52,13.43,10.89,-0.86,-4.04,0.99
19390,0.56,-0.12,-0.82,-0.07,17.87,-1.42,13.21,-0.99,2.95,-0.96,0.34,-0.07,-0.94,-0.02,23.52,13.43,10.89,-0.86,-4.04,0.99
19398,0.56,-0.12,-0.82,-0.07,14.58,-4.22,-4.83,-0.99,2.95,-0.96,0.34,-0.07,-0.94,-0.02,23.52,13.43,10.89,-2.69,-4.26,1.06
19406,0.58,-0.13,-0.80,-0.09,14.58,-4.22,-4.83,-0.99,2.95,-0.96,0.34,-0.07,-0.94,-0.02,23.52,13.43,10.89,-2.87,-4.58,0.79
19416,0.58,-0.13,-0.80,-0.09,14.58,-4.22,-4.83,-1.72,3.17,-0.11,0.29,-0.08,-0.95,-0.04,23.52,13.43,10.89,-2.87,-4.58,0.79
19424,0.58,-0.13,-0.80,-0.09,14.58,-4.22,-4.83,-1.58,2.78,0.59,0.29,-0.08,-0.95,-0.04,19.05,-10.71,-8.72,-2.87,-4.58,0.79
19433,0.60,-0.14,-0.78,-0.09,14.58,-4.22,-4.83,-1.58,2.78,0.59,0.27,-0.08,-0.96,-0.03,19.05,-10.71,-8.72,-2.87,-4.58,0.79
19441,0.60,-0.14,-0.78,-0.09,14.58,-4.22,-4.83,1.17,3.40,1.07,0.27,-0.08,-0.96,-0.03,11.31,-5.34,-11.29,-2.87,-4.58,0.79
19449,0.63,-0.13,-0.76,-0.08,14.58,-4.22,-4.83,1.17,3.40,1.07,0.26,-0.09,-0.96,-0.01,11.31,-5.34,-11.29,-2.87,-4.58,0.79
19459,0.63,-0.13,-0.76,-0.08,14.58,-4.22,-4.83,2.27,4.00,1.30,0.26,-0.09,-0.96,-0.01,11.31,-5.34,-11.29,1.65,-1.66,0.39
19467,0.67,-0.13,-0.73,-0.06,14.58,-4.22,-4.83,2.27,4.00,1.30,0.26,-0.09,-0.96,-0.01,11.31,-5.34,-11.29,0.96,-0.45,0.47
19476,0.67,-0.13,-0.73,-0.06,20.05,-1.31,-9.35,2.27,4.00,1.30,0.26,-0.09,-0.96,-0.00,11.31,-5.34,-11.29,0.96,-0.45,0.47
19484,0.67,-0.13,-0.73,-0.06,20.05,-1.31,-9.35,1.10,4.52,1.17,0.26,-0.09,-0.96,-0.00,11.31,-5.34,-11.29,1.38,1.36,0.14
19494,0.70,-0.13,-0.70,-0.05,20.05,-1.31,-9.35,1.10,4.52,1.17,0.27,-0.08,-0.96,0.01,11.31,-5.34,-11.29,1.38,1.36,0.14
19502,0.70,-0.13,-0.70,-0.05,14.46,1.91,-7.55,1.10,4.52,1.17,0.27,-0.08,-0.96,0.01,2.57,-0.90,-2.40,1.38,1.36,0.14
19510,0.73,-0.13,-0.67,-0.05,14.46,1.91,-7.55,1.10,4.52,1.17,0.30,-0.08,-0.95,0.02,2.57,-0.90,-2.40,1.38,1.36,0.14
19518,0.73,-0.13,-0.67,-0.05,14.46,1.91,-7.55,0.42,3.67,1.18,0.30,-0.08,-0.95,0.02,1.65,-0.90,-2.44,1.38,1.36,0.14
19529,0.75,-0.13,-0.65,-0.04,14.46,1.91,-7.55,0.42,3.67,1.18,0.30,-0.08,-0.95,0.02,1.65,-0.90,-2.44,1.21,3.47,-0.23
19537,0.75,-0.13,-0.65,-0.04,7.88,0.49,-8.32,0.42,3.67,1.18,0.34,-0.08,-0.94,0.03,1.65,-0.90,-2.44,1.21,3.47,-0.23
19546,0.77,-0.13,-0.63,-0.03,7.88,0.49,-8.32,0.42,3.67,1.18,0.34,-0.08,-0.94,0.03,0.12,0.25,-2.32,1.21,3.47,-0.23
19554,0.77,-0.13,-0.63,-0.03,2.63,-0.31,-7.70,0.42,3.67,1.18,0.38,-0.07,-0.92,0.03,0.12,0.25,-2.32,1.21,3.47,-0.23
19562,0.77,-0.13,-0.63,-0.03,2.63,-0.31,-7.70,1.33,2.43,1.30,0.38,-0.07,-0.92,0.03,0.62,1.25,-2.48,1.21,3.47,-0.23
19572,0.78,-0.13,-0.61,-0.01,2.63,-0.31,-7.70,1.33,2.43,1.30,0.42,-0.06,-0.90,0.02,0.62,1.25,-2.48,1.21,3.47,-0.23
19580,0.78,-0.13,-0.61,-0.01,1.82,-0.35,-7.36,1.33,2.43,1.30,0.42,-0.06,-0.90,0.02,1.73,2.51,-2.56,1.21,3.47,-0.23
19588,0.79,-0.12,-0.59,0.00,1.82,-0.35,-7.36,1.33,2.43,1.30,0.42,-0.06,-0.90,0.02,1.73,2.51,-2.56,-0.25,5.44,-1.21
19596,0.79,-0.12,-0.59,0.00,1.82,-0.35,-7.36,1.73,1.68,0.84,0.47,-0.05,-0.88,0.01,1.73,2.51,-2.56,-0.25,5.44,-1.21
19607,0.79,-0.12,-0.59,0.00,1.82,-0.35,-7.36,1.98,1.08,0.52,0.47,-0.05,-0.88,0.01,3.03,2.74,-3.77,-0.25,5.44,-1.21
19616,0.80,-0.11,-0.59,0.02,1.82,-0.35,-7.36,1.98,1.08,0.52,0.52,-0.04,-0.85,-0.01,3.03,2.74,-3.77,-0.25,5.44,-1.21
19624,0.80,-0.11,-0.59,0.02,-0.89,0.53,-8.89,1.98,1.08,0.52,0.52,-0.04,-0.85,-0.01,4.22,2.12,-5.12,-0.25,5.44,-1.21
19633,0.81,-0.09,-0.59,0.03,-0.89,0.53,-8.89,1.98,1.08,0.52,0.57,-0.04,-0.82,-0.03,4.22,2.12,-5.12,-0.25,5.44,-1.21
19643,0.81,-0.09,-0.59,0.03,-1.09,1.45,-9.58,1.98,1.08,0.52,0.57,-0.04,-0.82,-0.03,8.16,1.78,-7.07,-0.25,5.44,-1.21
19651,0.80,-0.07,-0.59,0.04,-1.09,1.45,-9.58,1.98,1.08,0.52,0.63,-0.03,-0.78,-0.06,8.16,1.78,-7.07,-0.25,5.44,-1.21
19659,0.80,-0.07,-0.59,0.04,-1.62,2.25,-10.04,1.98,1.08,0.52,0.63,-0.03,-0.78,-0.06,8.16,1.78,-7.07,-1.74,6.68,-1.73
19668,0.80,-0.06,-0.60,0.05,-1.62,2.25,-10.04,1.98,1.08,0.52,0.63,-0.03,-0.78,-0.06,8.16,1.78,-7.07,-2.55,6.91,-1.64
19676,0.80,-0.06,-0.60,0.05,-1.62,2.25,-10.04,1.11,-1.26,0.14,0.68,-0.03,-0.73,-0.09,8.16,1.78,-7.07,-2.55,6.91,-1.64
19686,0.80,-0.06,-0.60,0.05,2.05,0.84,-5.02,1.11,-1.26,0.14,0.68,-0.03,-0.73,-0.09,14.83,0.21,-10.45,-2.55,6.91,-1.64
19694,0.79,-0.06,-0.61,0.06,2.05,0.84,-5.02,1.11,-1.26,0.14,0.72,-0.03,-0.68,-0.12,14.83,0.21,-10.45,-2.55,6.91,-1.64
19702,0.79,-0.06,-0.61,0.06,6.43,-0.12,-0.20,1.11,-1.26,0.14,0.72,-0.03,-0.68,-0.12,18.39,-1.66,-11.98,-2.55,6.91,-1.64
19710,0.79,-0.05,-0.61,0.07,6.43,-0.12,-0.20,1.11,-1.26,0.14,0.76,-0.02,-0.64,-0.13,18.39,-1.66,-11.98,-2.55,6.91,-1.64
19720,0.79,-0.05,-0.61,0.07,14.74,-1.39,5.89,1.11,-1.26,0.14,0.76,-0.02,-0.64,-0.13,18.16,-0.32,-13.93,-2.55,6.91,-1.64
19728,0.80,-0.06,-0.60,0.07,14.74,-1.39,5.89,1.11,-1.26,0.14,0.76,-0.02,-0.64,-0.13,18.16,-0.32,-13.93,0.00,4.48,-0.63
19736,0.80,-0.06,-0.60,0.07,18.48,-0.66,5.93,1.11,-1.26,0.14,0.78,-0.01,-0.61,-0.14,18.16,-0.32,-13.93,0.00,4.48,-0.63
19745,0.80,-0.07,-0.60,0.07,18.48,-0.66,5.93,1.11,-1.26,0.14,0.78,-0.01,-0.61,-0.14,9.01,-4.73,-19.57,0.00,4.48,-0.63
19755,0.80,-0.07,-0.60,0.07,17.03,0.88,18.15,1.11,-1.26,0.14,0.79,-0.00,-0.60,-0.13,9.01,-4.73,-19.57,0.00,4.48,-0.63
19763,0.80,-0.07,-0.60,0.07,8.49,0.61,17.54,1.11,-1.26,0.14,0.79,-0.00,-0.60,-0.13,5.48,-3.35,-16.38,0.00,4.48,-0.63
19771,0.79,-0.06,-0.60,0.08,8.49,0.61,17.54,1.11,-1.26,0.14,0.79,0.00,-0.60,-0.12,5.48,-3.35,-16.38,0.00,4.48,-0.63
19779,0.79,-0.06,-0.60,0.08,13.28,2.75,14.59,1.11,-1.26,0.14,0.79,0.00,-0.60,-0.12,5.48,-3.35,-16.38,1.05,0.10,0.23
19788,0.79,-0.05,-0.60,0.09,13.28,2.75,14.59,1.11,-1.26,0.14,0.79,0.00,-0.60,-0.12,5.48,-3.35,-16.38,1.22,-2.46,0.75
19798,0.79,-0.05,-0.60,0.09,11.90,2.33,10.07,1.11,-1.26,0.14,0.77,0.00,-0.62,-0.11,5.48,-3.35,-16.38,1.22,-2.46,0.75
